Crew_ID,Aircraft_ID,Pilot_Name,Qualification_Level,Total_Flight_Hours,Current_Status
4678,383,Pilot_4678,Intermediate,3223,On Leave
4679,129,Pilot_4679,Advanced,2940,In Training
4680,39,Pilot_4680,Advanced,3079,In Training
4681,145,Pilot_4681,Intermediate,2931,Available
4682,349,Pilot_4682,Advanced,2101,Available
4683,88,Pilot_4683,Basic,1597,Available
4684,323,Pilot_4684,Advanced,2703,In Training
4685,303,Pilot_4685,Advanced,4394,Available
4686,323,Pilot_4686,Basic,1906,In Training
4687,298,Pilot_4687,Intermediate,673,On Leave
4688,352,Pilot_4688,Intermediate,4369,On Leave
4689,90,Pilot_4689,Basic,3309,In Training
4690,346,Pilot_4690,Intermediate,504,In Training
4691,291,Pilot_4691,Basic,3167,Available
4692,432,Pilot_4692,Basic,1179,On Leave
4693,182,Pilot_4693,Basic,1261,Available
4694,221,Pilot_4694,Basic,894,Available
4695,380,Pilot_4695,Basic,3721,On Leave
4696,285,Pilot_4696,Basic,3763,In Training
4697,421,Pilot_4697,Advanced,4906,In Training
4698,329,Pilot_4698,Intermediate,1541,On Leave
4699,445,Pilot_4699,Intermediate,4302,In Training
4700,163,Pilot_4700,Intermediate,1533,Available
4701,57,Pilot_4701,Intermediate,4216,In Training
4702,348,Pilot_4702,Advanced,3758,Available
4703,342,Pilot_4703,Intermediate,2064,In Training
4704,101,Pilot_4704,Advanced,2041,On Leave
4705,419,Pilot_4705,Basic,1307,In Training
4706,240,Pilot_4706,Basic,3924,On Leave
4707,429,Pilot_4707,Basic,4247,Available
4708,316,Pilot_4708,Basic,4116,Available
4709,163,Pilot_4709,Advanced,4627,Available
4710,39,Pilot_4710,Advanced,2483,In Training
4711,204,Pilot_4711,Advanced,3250,Available
4712,408,Pilot_4712,Basic,3760,Available
4713,152,Pilot_4713,Basic,3541,Available
4714,471,Pilot_4714,Advanced,4128,In Training
4715,24,Pilot_4715,Intermediate,1629,On Leave
4716,217,Pilot_4716,Advanced,2284,In Training
4717,87,Pilot_4717,Advanced,2091,On Leave
4718,368,Pilot_4718,Intermediate,785,In Training
4719,4,Pilot_4719,Intermediate,3033,On Leave
4720,254,Pilot_4720,Basic,3720,In Training
4721,83,Pilot_4721,Advanced,2599,In Training
4722,468,Pilot_4722,Basic,2705,Available
4723,297,Pilot_4723,Intermediate,3561,In Training
4724,498,Pilot_4724,Intermediate,3847,On Leave
4725,97,Pilot_4725,Advanced,1477,On Leave
4726,436,Pilot_4726,Basic,2845,In Training
4727,297,Pilot_4727,Advanced,2590,In Training
4728,447,Pilot_4728,Basic,797,Available
4729,411,Pilot_4729,Basic,2775,Available
4730,9,Pilot_4730,Intermediate,1491,On Leave
4731,215,Pilot_4731,Basic,526,In Training
4732,43,Pilot_4732,Intermediate,1851,Available
4733,42,Pilot_4733,Basic,4017,On Leave
4734,311,Pilot_4734,Advanced,2855,Available
4735,32,Pilot_4735,Advanced,4795,In Training
4736,416,Pilot_4736,Intermediate,2141,On Leave
4737,170,Pilot_4737,Intermediate,3592,In Training
4738,166,Pilot_4738,Intermediate,2088,Available
4739,165,Pilot_4739,Advanced,1337,On Leave
4740,48,Pilot_4740,Intermediate,2512,In Training
4741,250,Pilot_4741,Intermediate,2550,In Training
4742,2,Pilot_4742,Advanced,4551,Available
4743,332,Pilot_4743,Advanced,1306,In Training
4744,409,Pilot_4744,Intermediate,3156,On Leave
4745,179,Pilot_4745,Basic,4317,Available
4746,110,Pilot_4746,Advanced,1229,On Leave
4747,52,Pilot_4747,Intermediate,2384,In Training
4748,353,Pilot_4748,Intermediate,3856,Available
4749,257,Pilot_4749,Advanced,3147,On Leave
4750,386,Pilot_4750,Intermediate,2798,In Training
4751,198,Pilot_4751,Basic,4361,On Leave
4752,227,Pilot_4752,Intermediate,3608,In Training
4753,454,Pilot_4753,Advanced,2349,On Leave
4754,117,Pilot_4754,Basic,3953,In Training
4755,131,Pilot_4755,Advanced,2428,In Training
4756,474,Pilot_4756,Intermediate,2376,In Training
4757,91,Pilot_4757,Advanced,3495,Available
4758,490,Pilot_4758,Intermediate,3988,On Leave
4759,133,Pilot_4759,Intermediate,4198,On Leave
4760,340,Pilot_4760,Intermediate,1543,In Training
4761,373,Pilot_4761,Intermediate,1138,In Training
4762,460,Pilot_4762,Intermediate,4466,Available
4763,213,Pilot_4763,Intermediate,1417,In Training
4764,400,Pilot_4764,Advanced,4474,On Leave
4765,84,Pilot_4765,Advanced,2693,In Training
4766,292,Pilot_4766,Intermediate,2697,Available
4767,162,Pilot_4767,Basic,2028,Available
4768,117,Pilot_4768,Basic,4634,On Leave
4769,214,Pilot_4769,Intermediate,1444,In Training
4770,120,Pilot_4770,Advanced,3102,On Leave
4771,464,Pilot_4771,Basic,3082,Available
4772,143,Pilot_4772,Basic,3145,Available
4773,161,Pilot_4773,Intermediate,1678,On Leave
4774,255,Pilot_4774,Basic,3370,Available
4775,59,Pilot_4775,Intermediate,1867,On Leave
4776,284,Pilot_4776,Intermediate,4795,Available
4777,12,Pilot_4777,Intermediate,1403,On Leave
4778,313,Pilot_4778,Intermediate,721,In Training
4779,110,Pilot_4779,Advanced,529,On Leave
4780,67,Pilot_4780,Intermediate,3824,Available
4781,132,Pilot_4781,Intermediate,1985,In Training
4782,117,Pilot_4782,Advanced,3659,On Leave
4783,61,Pilot_4783,Intermediate,3295,On Leave
4784,425,Pilot_4784,Intermediate,706,On Leave
4785,360,Pilot_4785,Intermediate,3233,On Leave
4786,344,Pilot_4786,Basic,739,On Leave
4787,145,Pilot_4787,Advanced,4947,In Training
4788,222,Pilot_4788,Basic,2162,On Leave
4789,416,Pilot_4789,Basic,1782,Available
4790,120,Pilot_4790,Advanced,4960,On Leave
4791,218,Pilot_4791,Basic,2742,Available
4792,64,Pilot_4792,Intermediate,1592,In Training
4793,343,Pilot_4793,Advanced,1020,Available
4794,150,Pilot_4794,Advanced,2740,Available
4795,98,Pilot_4795,Intermediate,1457,In Training
4796,215,Pilot_4796,Intermediate,2408,In Training
4797,262,Pilot_4797,Advanced,1441,In Training
4798,65,Pilot_4798,Basic,2542,In Training
4799,139,Pilot_4799,Advanced,1242,On Leave
4800,49,Pilot_4800,Basic,600,On Leave
4801,495,Pilot_4801,Basic,704,On Leave
4802,145,Pilot_4802,Basic,2223,On Leave
4803,218,Pilot_4803,Intermediate,1123,In Training
4804,479,Pilot_4804,Basic,3763,On Leave
4805,449,Pilot_4805,Advanced,4494,On Leave
4806,224,Pilot_4806,Intermediate,2653,Available
4807,129,Pilot_4807,Intermediate,3538,Available
4808,182,Pilot_4808,Basic,4047,On Leave
4809,156,Pilot_4809,Advanced,1604,On Leave
4810,457,Pilot_4810,Intermediate,521,On Leave
4811,421,Pilot_4811,Intermediate,1458,Available
4812,483,Pilot_4812,Advanced,1987,In Training
4813,287,Pilot_4813,Intermediate,2970,Available
4814,393,Pilot_4814,Basic,2228,On Leave
4815,273,Pilot_4815,Intermediate,1676,On Leave
4816,19,Pilot_4816,Advanced,2850,In Training
4817,220,Pilot_4817,Basic,2382,Available
4818,22,Pilot_4818,Advanced,3440,Available
4819,466,Pilot_4819,Basic,553,In Training
4820,61,Pilot_4820,Advanced,4476,On Leave
4821,349,Pilot_4821,Basic,3310,Available
4822,253,Pilot_4822,Intermediate,1553,Available
4823,475,Pilot_4823,Advanced,3836,On Leave
4824,492,Pilot_4824,Basic,4597,In Training
4825,272,Pilot_4825,Basic,793,Available
4826,256,Pilot_4826,Basic,578,Available
4827,281,Pilot_4827,Basic,2738,On Leave
4828,361,Pilot_4828,Basic,4128,Available
4829,307,Pilot_4829,Basic,4476,On Leave
4830,46,Pilot_4830,Basic,1926,In Training
4831,293,Pilot_4831,Intermediate,1369,Available
4832,246,Pilot_4832,Intermediate,2780,In Training
4833,157,Pilot_4833,Advanced,1836,On Leave
4834,120,Pilot_4834,Intermediate,3783,In Training
4835,129,Pilot_4835,Basic,3604,In Training
4836,492,Pilot_4836,Advanced,2750,In Training
4837,484,Pilot_4837,Intermediate,2722,On Leave
4838,202,Pilot_4838,Intermediate,1102,In Training
4839,86,Pilot_4839,Intermediate,4735,In Training
4840,126,Pilot_4840,Basic,2114,Available
4841,471,Pilot_4841,Basic,4457,In Training
4842,130,Pilot_4842,Intermediate,1090,Available
4843,220,Pilot_4843,Basic,3621,In Training
4844,160,Pilot_4844,Intermediate,2761,Available
4845,135,Pilot_4845,Intermediate,1277,Available
4846,385,Pilot_4846,Advanced,4205,Available
4847,210,Pilot_4847,Intermediate,2284,Available
4848,41,Pilot_4848,Intermediate,780,In Training
4849,158,Pilot_4849,Intermediate,3962,In Training
4850,226,Pilot_4850,Intermediate,3855,Available
4851,39,Pilot_4851,Intermediate,4376,In Training
4852,453,Pilot_4852,Intermediate,709,On Leave
4853,79,Pilot_4853,Advanced,2467,On Leave
4854,208,Pilot_4854,Intermediate,1592,On Leave
4855,235,Pilot_4855,Intermediate,1543,Available
4856,134,Pilot_4856,Intermediate,3403,In Training
4857,491,Pilot_4857,Advanced,555,In Training
4858,438,Pilot_4858,Advanced,3970,On Leave
4859,437,Pilot_4859,Basic,2651,Available
4860,57,Pilot_4860,Basic,2278,In Training
4861,5,Pilot_4861,Advanced,2181,On Leave
4862,138,Pilot_4862,Intermediate,4204,On Leave
4863,401,Pilot_4863,Basic,1037,Available
4864,399,Pilot_4864,Intermediate,4924,In Training
4865,247,Pilot_4865,Intermediate,2991,In Training
4866,256,Pilot_4866,Intermediate,4109,In Training
4867,300,Pilot_4867,Intermediate,992,In Training
4868,469,Pilot_4868,Advanced,1846,In Training
4869,301,Pilot_4869,Advanced,4441,In Training
4870,455,Pilot_4870,Basic,2074,On Leave
4871,417,Pilot_4871,Intermediate,2076,Available
4872,379,Pilot_4872,Intermediate,1625,In Training
4873,115,Pilot_4873,Intermediate,2749,In Training
4874,337,Pilot_4874,Intermediate,2150,In Training
4875,141,Pilot_4875,Intermediate,3773,Available
4876,227,Pilot_4876,Intermediate,957,On Leave
4877,55,Pilot_4877,Advanced,1927,On Leave
4878,438,Pilot_4878,Advanced,1093,Available
4879,288,Pilot_4879,Intermediate,1226,On Leave
4880,359,Pilot_4880,Advanced,3712,On Leave
4881,286,Pilot_4881,Intermediate,2979,In Training
4882,91,Pilot_4882,Basic,3378,Available
4883,3,Pilot_4883,Basic,1268,Available
4884,114,Pilot_4884,Basic,1748,Available
4885,390,Pilot_4885,Intermediate,949,On Leave
4886,10,Pilot_4886,Basic,4852,On Leave
4887,331,Pilot_4887,Intermediate,1783,On Leave
4888,157,Pilot_4888,Intermediate,4180,Available
4889,395,Pilot_4889,Intermediate,3951,In Training
4890,34,Pilot_4890,Intermediate,2359,Available
4891,244,Pilot_4891,Advanced,3451,Available
4892,21,Pilot_4892,Advanced,3478,On Leave
4893,132,Pilot_4893,Advanced,3462,In Training
4894,119,Pilot_4894,Advanced,952,In Training
4895,47,Pilot_4895,Basic,3086,On Leave
4896,168,Pilot_4896,Intermediate,1083,In Training
4897,32,Pilot_4897,Basic,3060,Available
4898,50,Pilot_4898,Basic,3514,In Training
4899,469,Pilot_4899,Basic,1867,Available
4900,301,Pilot_4900,Intermediate,2106,Available
4901,393,Pilot_4901,Intermediate,935,In Training
4902,88,Pilot_4902,Intermediate,1438,Available
4903,68,Pilot_4903,Intermediate,1307,On Leave
4904,183,Pilot_4904,Intermediate,590,Available
4905,198,Pilot_4905,Intermediate,4811,In Training
4906,270,Pilot_4906,Advanced,1240,On Leave
4907,4,Pilot_4907,Intermediate,1769,Available
4908,445,Pilot_4908,Intermediate,1482,On Leave
4909,277,Pilot_4909,Intermediate,2330,On Leave
4910,181,Pilot_4910,Intermediate,520,On Leave
4911,235,Pilot_4911,Basic,3800,On Leave
4912,231,Pilot_4912,Basic,4166,Available
4913,208,Pilot_4913,Intermediate,4949,Available
4914,57,Pilot_4914,Intermediate,3242,In Training
4915,285,Pilot_4915,Advanced,1402,Available
4916,443,Pilot_4916,Intermediate,2635,Available
4917,58,Pilot_4917,Basic,2494,Available
4918,226,Pilot_4918,Intermediate,1819,On Leave
4919,118,Pilot_4919,Intermediate,4398,In Training
4920,231,Pilot_4920,Advanced,3687,Available
4921,247,Pilot_4921,Advanced,4898,Available
4922,247,Pilot_4922,Intermediate,1003,On Leave
4923,260,Pilot_4923,Intermediate,4042,On Leave
4924,187,Pilot_4924,Basic,4901,Available
4925,298,Pilot_4925,Intermediate,4837,On Leave
4926,335,Pilot_4926,Basic,1966,In Training
4927,275,Pilot_4927,Intermediate,3567,In Training
4928,196,Pilot_4928,Basic,2964,In Training
4929,269,Pilot_4929,Intermediate,3850,On Leave
4930,173,Pilot_4930,Intermediate,1688,On Leave
4931,277,Pilot_4931,Intermediate,3066,In Training
4932,336,Pilot_4932,Intermediate,4863,On Leave
4933,45,Pilot_4933,Basic,703,On Leave
4934,408,Pilot_4934,Basic,2331,Available
4935,75,Pilot_4935,Intermediate,4779,Available
4936,36,Pilot_4936,Intermediate,1420,Available
4937,103,Pilot_4937,Intermediate,1012,Available
4938,319,Pilot_4938,Intermediate,4173,On Leave
4939,369,Pilot_4939,Intermediate,4308,Available
4940,297,Pilot_4940,Intermediate,1055,In Training
4941,185,Pilot_4941,Advanced,618,Available
4942,353,Pilot_4942,Basic,3439,In Training
4943,251,Pilot_4943,Intermediate,1596,Available
4944,117,Pilot_4944,Intermediate,4434,In Training
4945,371,Pilot_4945,Basic,1784,On Leave
4946,198,Pilot_4946,Intermediate,1660,On Leave
4947,239,Pilot_4947,Advanced,978,In Training
4948,301,Pilot_4948,Basic,2165,On Leave
4949,135,Pilot_4949,Intermediate,2729,On Leave
4950,82,Pilot_4950,Advanced,3400,In Training
4951,409,Pilot_4951,Intermediate,3493,Available
4952,110,Pilot_4952,Intermediate,4924,On Leave
4953,25,Pilot_4953,Advanced,4117,Available
4954,403,Pilot_4954,Advanced,1628,Available
4955,415,Pilot_4955,Basic,4540,On Leave
4956,321,Pilot_4956,Advanced,1646,In Training
4957,160,Pilot_4957,Basic,4630,Available
4958,345,Pilot_4958,Basic,2482,In Training
4959,433,Pilot_4959,Intermediate,2845,Available
4960,102,Pilot_4960,Intermediate,2428,On Leave
4961,303,Pilot_4961,Intermediate,1100,In Training
4962,337,Pilot_4962,Intermediate,2042,In Training
4963,138,Pilot_4963,Intermediate,3105,On Leave
4964,186,Pilot_4964,Intermediate,1830,Available
4965,467,Pilot_4965,Basic,2032,On Leave
4966,165,Pilot_4966,Basic,2421,On Leave
4967,37,Pilot_4967,Advanced,1512,In Training
4968,103,Pilot_4968,Basic,3643,Available
4969,270,Pilot_4969,Basic,1155,Available
4970,361,Pilot_4970,Intermediate,2074,On Leave
4971,100,Pilot_4971,Basic,4801,In Training
4972,175,Pilot_4972,Basic,1105,Available
4973,420,Pilot_4973,Advanced,794,Available
4974,185,Pilot_4974,Basic,2757,In Training
4975,392,Pilot_4975,Intermediate,1628,Available
4976,248,Pilot_4976,Basic,3333,On Leave
4977,419,Pilot_4977,Intermediate,3344,Available
4978,300,Pilot_4978,Intermediate,2876,In Training
4979,320,Pilot_4979,Advanced,3673,In Training
4980,446,Pilot_4980,Intermediate,1718,On Leave
4981,22,Pilot_4981,Intermediate,735,In Training
4982,396,Pilot_4982,Advanced,4914,On Leave
4983,225,Pilot_4983,Intermediate,3474,On Leave
4984,21,Pilot_4984,Basic,1580,On Leave
4985,348,Pilot_4985,Basic,2021,In Training
4986,411,Pilot_4986,Intermediate,2286,In Training
4987,240,Pilot_4987,Intermediate,2504,On Leave
4988,377,Pilot_4988,Intermediate,546,In Training
4989,132,Pilot_4989,Basic,4547,On Leave
4990,155,Pilot_4990,Intermediate,672,Available
4991,45,Pilot_4991,Basic,1530,On Leave
4992,410,Pilot_4992,Intermediate,4672,In Training
4993,85,Pilot_4993,Intermediate,2643,Available
4994,261,Pilot_4994,Intermediate,2544,On Leave
4995,389,Pilot_4995,Intermediate,1081,Available
4996,196,Pilot_4996,Intermediate,4708,Available
4997,93,Pilot_4997,Basic,1499,Available
4998,69,Pilot_4998,Advanced,3139,In Training
4999,282,Pilot_4999,Basic,2421,Available
5000,443,Pilot_5000,Basic,736,On Leave
5001,439,Pilot_5001,Basic,4400,On Leave
5002,148,Pilot_5002,Intermediate,1371,On Leave
5003,427,Pilot_5003,Basic,3715,Available
5004,309,Pilot_5004,Intermediate,2479,On Leave
5005,123,Pilot_5005,Basic,2903,On Leave
5006,60,Pilot_5006,Advanced,3422,In Training
5007,189,Pilot_5007,Intermediate,4260,In Training
5008,48,Pilot_5008,Basic,2784,On Leave
5009,271,Pilot_5009,Intermediate,1360,In Training
5010,478,Pilot_5010,Intermediate,3057,Available
5011,142,Pilot_5011,Basic,1768,Available
5012,162,Pilot_5012,Intermediate,4483,In Training
5013,328,Pilot_5013,Intermediate,2240,On Leave
5014,293,Pilot_5014,Basic,1750,In Training
5015,411,Pilot_5015,Intermediate,2419,Available
5016,245,Pilot_5016,Intermediate,3692,In Training
5017,130,Pilot_5017,Advanced,2236,Available
5018,178,Pilot_5018,Basic,1605,On Leave
5019,65,Pilot_5019,Intermediate,4163,Available
5020,359,Pilot_5020,Intermediate,1987,On Leave
5021,492,Pilot_5021,Advanced,3270,On Leave
5022,342,Pilot_5022,Basic,2532,On Leave
5023,46,Pilot_5023,Intermediate,1879,In Training
5024,346,Pilot_5024,Basic,3003,On Leave
5025,479,Pilot_5025,Advanced,1937,In Training
5026,243,Pilot_5026,Basic,3229,On Leave
5027,183,Pilot_5027,Intermediate,2574,Available
5028,213,Pilot_5028,Advanced,3379,On Leave
5029,232,Pilot_5029,Intermediate,3902,In Training
5030,9,Pilot_5030,Intermediate,3468,Available
5031,429,Pilot_5031,Advanced,4343,Available
5032,143,Pilot_5032,Basic,909,Available
5033,297,Pilot_5033,Basic,645,Available
5034,312,Pilot_5034,Advanced,4552,On Leave
5035,148,Pilot_5035,Intermediate,1569,Available
5036,305,Pilot_5036,Advanced,4434,On Leave
5037,432,Pilot_5037,Intermediate,1201,In Training
5038,422,Pilot_5038,Intermediate,3623,On Leave
5039,313,Pilot_5039,Advanced,4765,Available
5040,408,Pilot_5040,Basic,4896,Available
5041,175,Pilot_5041,Intermediate,1627,Available
5042,425,Pilot_5042,Intermediate,2405,In Training
5043,160,Pilot_5043,Basic,2748,On Leave
5044,140,Pilot_5044,Advanced,4943,In Training
5045,42,Pilot_5045,Intermediate,1727,In Training
5046,112,Pilot_5046,Advanced,1952,On Leave
5047,390,Pilot_5047,Intermediate,508,In Training
5048,156,Pilot_5048,Basic,2045,On Leave
5049,166,Pilot_5049,Intermediate,3265,Available
5050,336,Pilot_5050,Intermediate,4403,On Leave
5051,346,Pilot_5051,Intermediate,1390,In Training
5052,108,Pilot_5052,Basic,4869,On Leave
5053,60,Pilot_5053,Basic,2682,Available
5054,294,Pilot_5054,Basic,2229,Available
5055,22,Pilot_5055,Basic,4727,Available
5056,439,Pilot_5056,Intermediate,3330,On Leave
5057,386,Pilot_5057,Advanced,2333,Available
5058,443,Pilot_5058,Intermediate,1720,Available
5059,318,Pilot_5059,Intermediate,3065,On Leave
5060,312,Pilot_5060,Basic,3920,Available
5061,299,Pilot_5061,Intermediate,4374,Available
5062,325,Pilot_5062,Intermediate,1099,Available
5063,263,Pilot_5063,Intermediate,4914,Available
5064,184,Pilot_5064,Advanced,3312,Available
5065,405,Pilot_5065,Intermediate,3503,Available
5066,333,Pilot_5066,Intermediate,3358,On Leave
5067,63,Pilot_5067,Intermediate,770,On Leave
5068,54,Pilot_5068,Intermediate,4403,Available
5069,437,Pilot_5069,Basic,2140,Available
5070,116,Pilot_5070,Intermediate,4886,In Training
5071,134,Pilot_5071,Basic,836,Available
5072,170,Pilot_5072,Basic,1136,Available
5073,173,Pilot_5073,Intermediate,2568,In Training
5074,141,Pilot_5074,Intermediate,4012,On Leave
5075,91,Pilot_5075,Intermediate,2437,On Leave
5076,467,Pilot_5076,Intermediate,4862,In Training
5077,124,Pilot_5077,Basic,4378,In Training
5078,452,Pilot_5078,Basic,3086,On Leave
5079,451,Pilot_5079,Advanced,3713,In Training
5080,444,Pilot_5080,Advanced,2730,On Leave
5081,175,Pilot_5081,Intermediate,4519,Available
5082,120,Pilot_5082,Intermediate,1302,In Training
5083,460,Pilot_5083,Basic,765,On Leave
5084,402,Pilot_5084,Advanced,2719,Available
5085,328,Pilot_5085,Intermediate,1987,In Training
5086,143,Pilot_5086,Intermediate,3864,On Leave
5087,480,Pilot_5087,Advanced,968,In Training
5088,186,Pilot_5088,Intermediate,4951,Available
5089,277,Pilot_5089,Advanced,3938,In Training
5090,256,Pilot_5090,Advanced,3816,Available
5091,339,Pilot_5091,Intermediate,2604,In Training
5092,93,Pilot_5092,Advanced,3870,Available
5093,192,Pilot_5093,Intermediate,4470,In Training
5094,485,Pilot_5094,Intermediate,2722,On Leave
5095,314,Pilot_5095,Intermediate,2881,On Leave
5096,440,Pilot_5096,Basic,2823,Available
5097,427,Pilot_5097,Intermediate,1845,In Training
5098,436,Pilot_5098,Advanced,4459,Available
5099,440,Pilot_5099,Advanced,3470,In Training
5100,212,Pilot_5100,Basic,2127,On Leave
5101,31,Pilot_5101,Intermediate,4687,On Leave
5102,88,Pilot_5102,Intermediate,1340,On Leave
5103,320,Pilot_5103,Advanced,3471,In Training
5104,351,Pilot_5104,Intermediate,2540,Available
5105,253,Pilot_5105,Intermediate,3137,In Training
5106,193,Pilot_5106,Intermediate,832,On Leave
5107,229,Pilot_5107,Basic,1329,On Leave
5108,18,Pilot_5108,Basic,854,On Leave
5109,329,Pilot_5109,Intermediate,651,In Training
5110,223,Pilot_5110,Intermediate,3848,Available
5111,4,Pilot_5111,Intermediate,4348,Available
5112,263,Pilot_5112,Advanced,3201,In Training
5113,16,Pilot_5113,Intermediate,3730,Available
5114,499,Pilot_5114,Intermediate,2084,In Training
5115,432,Pilot_5115,Advanced,1022,On Leave
5116,368,Pilot_5116,Basic,1421,On Leave
5117,179,Pilot_5117,Advanced,3334,Available
5118,121,Pilot_5118,Advanced,4315,On Leave
