Record_ID,Aircraft_ID,Date,Status,Reason
23497,67,2024-02-20,Partially Mission Capable,Awaiting Parts
23498,434,2024-12-22,Mission Capable,Fully Operational
23499,385,2024-12-02,Mission Capable,Under Maintenance
23500,142,2024-11-04,Mission Capable,Fully Operational
23501,31,2024-04-14,Mission Capable,Awaiting Parts
23502,397,2024-04-24,Mission Capable,Awaiting Parts
23503,314,2024-07-07,Mission Capable,Under Maintenance
23504,52,2024-06-06,Mission Capable,Crew Shortage
23505,324,2024-05-26,Partially Mission Capable,Awaiting Parts
23506,70,2024-09-18,Mission Capable,Awaiting Parts
23507,215,2024-12-02,Mission Capable,Under Maintenance
23508,16,2024-02-12,Mission Capable,Under Maintenance
23509,324,2024-02-20,Non-Mission Capable,Awaiting Parts
23510,125,2024-05-05,Partially Mission Capable,Crew Shortage
23511,314,2024-10-28,Partially Mission Capable,Crew Shortage
23512,279,2024-06-23,Mission Capable,Crew Shortage
23513,100,2024-02-27,Non-Mission Capable,Awaiting Parts
23514,453,2024-11-01,Partially Mission Capable,Fully Operational
23515,497,2024-10-03,Non-Mission Capable,Awaiting Parts
23516,260,2024-03-04,Mission Capable,Crew Shortage
23517,58,2024-01-03,Partially Mission Capable,Crew Shortage
23518,206,2024-06-05,Mission Capable,Under Maintenance
23519,358,2024-04-21,Partially Mission Capable,Awaiting Parts
23520,403,2024-05-28,Mission Capable,Awaiting Parts
23521,194,2024-04-12,Partially Mission Capable,Fully Operational
23522,217,2024-07-19,Mission Capable,Under Maintenance
23523,141,2024-11-06,Mission Capable,Awaiting Parts
23524,302,2024-04-29,Mission Capable,Awaiting Parts
23525,456,2024-09-09,Mission Capable,Fully Operational
23526,43,2024-10-02,Mission Capable,Crew Shortage
23527,134,2024-11-20,Partially Mission Capable,Awaiting Parts
23528,347,2024-05-11,Mission Capable,Under Maintenance
23529,188,2024-04-10,Partially Mission Capable,Crew Shortage
23530,68,2024-04-19,Mission Capable,Under Maintenance
23531,63,2024-09-05,Mission Capable,Under Maintenance
23532,369,2024-02-03,Mission Capable,Under Maintenance
23533,463,2024-07-06,Non-Mission Capable,Fully Operational
23534,1,2024-05-27,Mission Capable,Awaiting Parts
23535,5,2024-04-07,Non-Mission Capable,Fully Operational
23536,452,2024-12-22,Mission Capable,Under Maintenance
23537,346,2024-03-17,Partially Mission Capable,Fully Operational
23538,341,2024-12-09,Mission Capable,Under Maintenance
23539,157,2024-12-04,Mission Capable,Fully Operational
23540,289,2024-09-24,Non-Mission Capable,Awaiting Parts
23541,401,2024-07-17,Non-Mission Capable,Awaiting Parts
23542,149,2024-12-30,Non-Mission Capable,Awaiting Parts
23543,496,2024-02-07,Mission Capable,Fully Operational
23544,324,2024-11-16,Mission Capable,Awaiting Parts
23545,339,2024-07-09,Partially Mission Capable,Crew Shortage
23546,64,2024-01-26,Mission Capable,Fully Operational
23547,408,2024-02-22,Mission Capable,Awaiting Parts
23548,9,2024-12-18,Mission Capable,Under Maintenance
23549,43,2024-10-20,Partially Mission Capable,Crew Shortage
23550,160,2024-03-06,Mission Capable,Crew Shortage
23551,291,2024-05-14,Partially Mission Capable,Under Maintenance
23552,412,2024-08-31,Partially Mission Capable,Crew Shortage
23553,66,2024-12-01,Partially Mission Capable,Crew Shortage
23554,272,2024-09-16,Partially Mission Capable,Fully Operational
23555,229,2024-05-30,Non-Mission Capable,Fully Operational
23556,222,2024-07-15,Mission Capable,Crew Shortage
23557,5,2024-09-28,Mission Capable,Awaiting Parts
23558,318,2024-09-06,Mission Capable,Crew Shortage
23559,188,2024-01-29,Non-Mission Capable,Awaiting Parts
23560,290,2024-12-20,Non-Mission Capable,Fully Operational
23561,460,2024-08-23,Mission Capable,Fully Operational
23562,306,2024-07-25,Non-Mission Capable,Awaiting Parts
23563,2,2024-08-15,Mission Capable,Under Maintenance
23564,492,2024-11-30,Partially Mission Capable,Awaiting Parts
23565,432,2024-09-19,Mission Capable,Crew Shortage
23566,140,2024-06-08,Mission Capable,Under Maintenance
23567,189,2024-10-30,Mission Capable,Crew Shortage
23568,314,2024-11-26,Mission Capable,Fully Operational
23569,14,2024-01-28,Partially Mission Capable,Fully Operational
23570,309,2024-12-04,Partially Mission Capable,Under Maintenance
23571,354,2024-01-01,Non-Mission Capable,Under Maintenance
23572,464,2024-09-13,Partially Mission Capable,Under Maintenance
23573,445,2024-02-16,Partially Mission Capable,Under Maintenance
23574,300,2024-04-05,Mission Capable,Under Maintenance
23575,360,2024-12-06,Mission Capable,Awaiting Parts
23576,92,2024-08-06,Non-Mission Capable,Under Maintenance
23577,478,2024-08-05,Partially Mission Capable,Fully Operational
23578,328,2024-01-25,Mission Capable,Under Maintenance
23579,171,2024-09-30,Mission Capable,Under Maintenance
23580,301,2024-02-02,Mission Capable,Crew Shortage
23581,4,2024-10-24,Partially Mission Capable,Under Maintenance
23582,14,2024-01-23,Mission Capable,Crew Shortage
23583,467,2024-08-23,Non-Mission Capable,Crew Shortage
23584,160,2024-06-29,Partially Mission Capable,Awaiting Parts
23585,398,2024-09-24,Non-Mission Capable,Fully Operational
23586,471,2024-04-28,Non-Mission Capable,Crew Shortage
23587,288,2024-08-09,Partially Mission Capable,Crew Shortage
23588,432,2024-07-11,Mission Capable,Crew Shortage
23589,116,2024-02-10,Partially Mission Capable,Awaiting Parts
23590,38,2024-12-20,Partially Mission Capable,Fully Operational
23591,150,2024-05-07,Mission Capable,Crew Shortage
23592,376,2024-05-14,Mission Capable,Fully Operational
23593,243,2024-02-21,Non-Mission Capable,Under Maintenance
23594,341,2024-04-10,Mission Capable,Fully Operational
23595,183,2024-06-17,Mission Capable,Awaiting Parts
23596,401,2024-06-04,Non-Mission Capable,Under Maintenance
23597,45,2024-02-27,Partially Mission Capable,Crew Shortage
23598,414,2024-02-16,Mission Capable,Crew Shortage
23599,115,2024-05-23,Mission Capable,Awaiting Parts
23600,427,2024-11-13,Mission Capable,Awaiting Parts
23601,386,2024-06-07,Mission Capable,Awaiting Parts
23602,209,2024-01-29,Mission Capable,Crew Shortage
23603,433,2024-10-25,Mission Capable,Under Maintenance
23604,125,2024-04-22,Mission Capable,Under Maintenance
23605,140,2024-08-25,Mission Capable,Awaiting Parts
23606,84,2024-10-16,Mission Capable,Awaiting Parts
23607,339,2024-11-08,Partially Mission Capable,Awaiting Parts
23608,194,2024-12-07,Mission Capable,Under Maintenance
23609,230,2024-05-26,Mission Capable,Fully Operational
23610,209,2024-08-15,Mission Capable,Fully Operational
23611,207,2024-06-13,Partially Mission Capable,Fully Operational
23612,266,2024-06-06,Partially Mission Capable,Awaiting Parts
23613,426,2024-01-01,Mission Capable,Fully Operational
23614,255,2024-04-07,Partially Mission Capable,Crew Shortage
23615,247,2024-04-30,Partially Mission Capable,Fully Operational
23616,224,2024-01-31,Mission Capable,Under Maintenance
23617,447,2024-05-31,Mission Capable,Under Maintenance
23618,35,2024-09-18,Partially Mission Capable,Crew Shortage
23619,237,2024-11-01,Mission Capable,Fully Operational
23620,288,2024-08-12,Partially Mission Capable,Awaiting Parts
23621,107,2024-03-20,Mission Capable,Fully Operational
23622,391,2024-03-29,Mission Capable,Awaiting Parts
23623,36,2024-06-16,Mission Capable,Under Maintenance
23624,466,2024-01-18,Partially Mission Capable,Crew Shortage
23625,413,2024-11-15,Non-Mission Capable,Crew Shortage
23626,138,2024-04-22,Mission Capable,Under Maintenance
23627,401,2024-04-18,Mission Capable,Under Maintenance
23628,490,2024-02-29,Mission Capable,Awaiting Parts
23629,199,2024-07-29,Mission Capable,Crew Shortage
23630,357,2024-10-24,Mission Capable,Under Maintenance
23631,103,2024-04-04,Partially Mission Capable,Under Maintenance
23632,30,2024-07-23,Mission Capable,Crew Shortage
23633,153,2024-03-29,Partially Mission Capable,Fully Operational
23634,356,2024-01-29,Mission Capable,Awaiting Parts
23635,397,2024-01-19,Mission Capable,Crew Shortage
23636,364,2024-04-23,Mission Capable,Under Maintenance
23637,459,2024-07-07,Mission Capable,Under Maintenance
23638,183,2024-12-13,Mission Capable,Under Maintenance
23639,160,2024-08-31,Mission Capable,Crew Shortage
23640,426,2024-06-26,Non-Mission Capable,Awaiting Parts
23641,223,2024-11-27,Mission Capable,Fully Operational
23642,17,2024-04-23,Mission Capable,Crew Shortage
23643,186,2024-04-26,Partially Mission Capable,Awaiting Parts
23644,41,2024-10-24,Partially Mission Capable,Awaiting Parts
23645,241,2024-09-12,Non-Mission Capable,Fully Operational
23646,415,2024-12-20,Mission Capable,Crew Shortage
23647,444,2024-10-15,Mission Capable,Crew Shortage
23648,243,2024-12-04,Partially Mission Capable,Under Maintenance
23649,481,2024-05-08,Partially Mission Capable,Awaiting Parts
23650,289,2024-10-23,Mission Capable,Under Maintenance
23651,17,2024-11-18,Mission Capable,Fully Operational
23652,311,2024-02-01,Mission Capable,Awaiting Parts
23653,344,2024-02-03,Mission Capable,Awaiting Parts
23654,375,2024-01-18,Partially Mission Capable,Crew Shortage
23655,176,2024-04-16,Partially Mission Capable,Under Maintenance
23656,207,2024-06-21,Mission Capable,Awaiting Parts
23657,257,2024-08-08,Partially Mission Capable,Fully Operational
23658,468,2024-01-25,Mission Capable,Fully Operational
23659,191,2024-12-02,Mission Capable,Awaiting Parts
23660,265,2024-05-28,Mission Capable,Awaiting Parts
23661,320,2024-01-14,Mission Capable,Under Maintenance
23662,272,2024-09-04,Mission Capable,Under Maintenance
23663,482,2024-11-19,Mission Capable,Awaiting Parts
23664,160,2024-04-02,Mission Capable,Fully Operational
23665,346,2024-04-30,Mission Capable,Crew Shortage
23666,266,2024-01-11,Mission Capable,Crew Shortage
23667,179,2024-07-22,Partially Mission Capable,Awaiting Parts
23668,442,2024-07-22,Partially Mission Capable,Under Maintenance
23669,202,2024-04-09,Mission Capable,Crew Shortage
23670,150,2024-12-05,Mission Capable,Fully Operational
23671,120,2024-08-05,Partially Mission Capable,Fully Operational
23672,119,2024-01-22,Mission Capable,Under Maintenance
23673,295,2024-02-24,Mission Capable,Crew Shortage
23674,70,2024-12-08,Mission Capable,Crew Shortage
23675,277,2024-01-13,Mission Capable,Awaiting Parts
23676,315,2024-10-23,Mission Capable,Awaiting Parts
23677,454,2024-04-26,Non-Mission Capable,Fully Operational
23678,61,2024-03-06,Mission Capable,Crew Shortage
23679,329,2024-03-07,Partially Mission Capable,Fully Operational
23680,271,2024-03-04,Partially Mission Capable,Crew Shortage
23681,431,2024-01-16,Mission Capable,Awaiting Parts
23682,454,2024-10-14,Mission Capable,Under Maintenance
23683,422,2024-08-01,Non-Mission Capable,Crew Shortage
23684,189,2024-07-19,Mission Capable,Under Maintenance
23685,423,2024-08-26,Mission Capable,Fully Operational
23686,468,2024-12-23,Non-Mission Capable,Awaiting Parts
23687,465,2024-04-18,Non-Mission Capable,Crew Shortage
23688,465,2024-11-26,Mission Capable,Under Maintenance
23689,245,2024-07-17,Mission Capable,Fully Operational
23690,54,2024-01-02,Mission Capable,Crew Shortage
23691,47,2024-06-10,Partially Mission Capable,Under Maintenance
23692,70,2024-10-17,Mission Capable,Under Maintenance
23693,101,2024-05-18,Partially Mission Capable,Crew Shortage
23694,159,2024-04-27,Mission Capable,Awaiting Parts
23695,450,2024-08-02,Mission Capable,Crew Shortage
23696,190,2024-11-03,Partially Mission Capable,Crew Shortage
23697,151,2024-11-13,Partially Mission Capable,Under Maintenance
23698,278,2024-02-12,Non-Mission Capable,Fully Operational
23699,283,2024-09-25,Mission Capable,Under Maintenance
23700,198,2024-01-15,Partially Mission Capable,Fully Operational
23701,445,2024-04-26,Non-Mission Capable,Crew Shortage
23702,2,2024-08-04,Mission Capable,Under Maintenance
23703,54,2024-08-28,Mission Capable,Awaiting Parts
23704,296,2024-06-11,Mission Capable,Awaiting Parts
23705,109,2024-03-31,Partially Mission Capable,Fully Operational
23706,402,2024-07-11,Mission Capable,Crew Shortage
23707,328,2024-11-13,Mission Capable,Fully Operational
23708,242,2024-05-16,Mission Capable,Awaiting Parts
23709,377,2024-03-02,Mission Capable,Under Maintenance
23710,190,2024-06-28,Partially Mission Capable,Fully Operational
23711,351,2024-03-24,Mission Capable,Under Maintenance
23712,15,2024-01-19,Mission Capable,Fully Operational
23713,155,2024-03-30,Partially Mission Capable,Fully Operational
23714,173,2024-05-17,Partially Mission Capable,Awaiting Parts
23715,85,2024-08-06,Partially Mission Capable,Awaiting Parts
23716,383,2024-12-03,Partially Mission Capable,Fully Operational
23717,222,2024-02-22,Partially Mission Capable,Crew Shortage
23718,428,2024-02-10,Mission Capable,Fully Operational
23719,56,2024-03-02,Non-Mission Capable,Fully Operational
23720,347,2024-08-23,Non-Mission Capable,Crew Shortage
23721,373,2024-08-13,Mission Capable,Awaiting Parts
23722,123,2024-11-07,Mission Capable,Awaiting Parts
23723,450,2024-02-06,Partially Mission Capable,Under Maintenance
23724,191,2024-06-02,Mission Capable,Crew Shortage
23725,267,2024-10-23,Mission Capable,Fully Operational
23726,496,2024-08-02,Mission Capable,Crew Shortage
23727,257,2024-11-04,Mission Capable,Fully Operational
23728,112,2024-04-23,Mission Capable,Under Maintenance
23729,453,2024-07-29,Non-Mission Capable,Fully Operational
23730,148,2024-09-16,Partially Mission Capable,Under Maintenance
23731,253,2024-09-12,Mission Capable,Crew Shortage
23732,229,2024-07-07,Mission Capable,Crew Shortage
23733,400,2024-06-02,Mission Capable,Fully Operational
23734,279,2024-07-03,Mission Capable,Awaiting Parts
23735,337,2024-12-28,Mission Capable,Under Maintenance
23736,163,2024-08-30,Mission Capable,Crew Shortage
23737,61,2024-09-12,Partially Mission Capable,Fully Operational
23738,25,2024-09-08,Mission Capable,Awaiting Parts
23739,342,2024-10-21,Mission Capable,Crew Shortage
23740,35,2024-05-23,Mission Capable,Fully Operational
23741,221,2024-04-14,Partially Mission Capable,Awaiting Parts
23742,182,2024-07-31,Partially Mission Capable,Under Maintenance
23743,357,2024-08-13,Partially Mission Capable,Under Maintenance
23744,343,2024-10-17,Mission Capable,Awaiting Parts
23745,369,2024-11-23,Mission Capable,Crew Shortage
23746,268,2024-03-23,Partially Mission Capable,Under Maintenance
23747,415,2024-06-18,Partially Mission Capable,Under Maintenance
23748,356,2024-09-28,Partially Mission Capable,Crew Shortage
23749,384,2024-08-14,Mission Capable,Fully Operational
23750,371,2024-10-03,Mission Capable,Fully Operational
23751,321,2024-04-15,Mission Capable,Fully Operational
23752,249,2024-04-20,Partially Mission Capable,Under Maintenance
23753,330,2024-09-01,Mission Capable,Fully Operational
23754,424,2024-07-14,Partially Mission Capable,Awaiting Parts
23755,46,2024-11-11,Partially Mission Capable,Awaiting Parts
23756,321,2024-02-29,Mission Capable,Crew Shortage
23757,43,2024-09-29,Partially Mission Capable,Awaiting Parts
23758,357,2024-11-07,Mission Capable,Fully Operational
23759,286,2024-02-17,Partially Mission Capable,Under Maintenance
23760,466,2024-05-20,Partially Mission Capable,Fully Operational
23761,448,2024-07-11,Mission Capable,Fully Operational
23762,39,2024-01-30,Mission Capable,Fully Operational
23763,462,2024-06-29,Mission Capable,Fully Operational
23764,195,2024-01-02,Mission Capable,Crew Shortage
23765,259,2024-06-29,Mission Capable,Crew Shortage
23766,295,2024-12-06,Mission Capable,Awaiting Parts
23767,180,2024-06-30,Mission Capable,Crew Shortage
23768,482,2024-12-03,Mission Capable,Crew Shortage
23769,379,2024-06-29,Mission Capable,Fully Operational
23770,374,2024-11-02,Mission Capable,Crew Shortage
23771,105,2024-03-04,Mission Capable,Under Maintenance
23772,131,2024-09-14,Partially Mission Capable,Fully Operational
23773,29,2024-05-16,Mission Capable,Fully Operational
23774,426,2024-08-03,Mission Capable,Awaiting Parts
23775,283,2024-04-02,Mission Capable,Crew Shortage
23776,11,2024-03-30,Mission Capable,Awaiting Parts
23777,151,2024-12-08,Non-Mission Capable,Fully Operational
23778,45,2024-10-14,Partially Mission Capable,Awaiting Parts
23779,453,2024-07-10,Partially Mission Capable,Under Maintenance
23780,451,2024-08-11,Mission Capable,Awaiting Parts
23781,27,2024-08-22,Mission Capable,Crew Shortage
23782,115,2024-04-06,Mission Capable,Crew Shortage
23783,396,2024-07-31,Partially Mission Capable,Crew Shortage
23784,293,2024-07-17,Mission Capable,Under Maintenance
23785,95,2024-05-05,Partially Mission Capable,Crew Shortage
23786,459,2024-01-19,Partially Mission Capable,Fully Operational
23787,318,2024-05-08,Non-Mission Capable,Crew Shortage
23788,482,2024-02-11,Mission Capable,Under Maintenance
23789,259,2024-03-13,Mission Capable,Under Maintenance
23790,171,2024-03-23,Partially Mission Capable,Under Maintenance
23791,90,2024-07-16,Partially Mission Capable,Fully Operational
23792,302,2024-05-23,Mission Capable,Fully Operational
23793,226,2024-08-16,Partially Mission Capable,Crew Shortage
23794,91,2024-03-24,Mission Capable,Fully Operational
23795,101,2024-11-21,Partially Mission Capable,Awaiting Parts
23796,304,2024-09-13,Partially Mission Capable,Crew Shortage
23797,476,2024-02-06,Partially Mission Capable,Awaiting Parts
23798,55,2024-05-25,Mission Capable,Under Maintenance
