Maintenance_ID,Aircraft_ID,Date,Subsystem,Issue_Reported,Resolution,Downtime_Days
31153,368,2024-07-22,Weapons,Radar Failure,System Reset,1
31154,255,2024-07-31,Fuel System,Oil Leak,Part Repair,14
31155,326,2024-02-25,Engine,Fuel Leak,Inspection,12
31156,214,2024-03-18,Landing Gear,Fuel Leak,Inspection,15
31157,310,2024-05-16,Fuel System,Sensor Fault,Inspection,29
31158,462,2024-05-16,Engine,Radar Failure,Calibration,13
31159,397,2024-11-05,Avionics,Radar Failure,Software Update,4
31160,200,2024-03-09,Fuel System,Sensor Fault,Software Update,3
31161,74,2024-07-01,Weapons,Gear Malfunction,Component Replacement,2
31162,102,2024-07-31,Fuel System,Fuel Leak,Inspection,9
31163,471,2024-08-24,Hydraulics,Hydraulic Leak,Component Replacement,20
31164,222,2024-10-18,Hydraulics,Gear Malfunction,Part Repair,16
31165,470,2024-05-02,Radar,Sensor Fault,Calibration,14
31166,84,2024-06-21,Hydraulics,Gear Malfunction,Inspection,8
31167,41,2024-03-29,Landing Gear,Fuel Leak,Inspection,12
31168,230,2024-05-29,Engine,Fuel Leak,Component Replacement,15
31169,291,2024-08-09,Radar,Sensor Fault,Software Update,17
31170,266,2024-11-15,Hydraulics,Weapon Jam,System Reset,21
31171,300,2024-01-11,Landing Gear,Oil Leak,Part Repair,7
31172,89,2024-10-10,Landing Gear,Gear Malfunction,Inspection,13
31173,318,2024-03-19,Engine,Gear Malfunction,System Reset,28
31174,195,2024-06-16,Landing Gear,Sensor Fault,System Reset,16
31175,413,2024-09-06,Hydraulics,Radar Failure,Inspection,21
31176,259,2024-12-27,Avionics,Fuel Leak,Software Update,13
31177,277,2024-11-10,Avionics,Weapon Jam,Part Repair,8
31178,71,2024-05-20,Hydraulics,Hydraulic Leak,Part Repair,26
31179,313,2024-06-21,Landing Gear,Weapon Jam,Part Repair,28
31180,19,2024-07-02,Fuel System,Weapon Jam,Inspection,29
31181,225,2024-12-08,Fuel System,Sensor Fault,System Reset,3
31182,400,2024-01-21,Landing Gear,Fuel Leak,Part Repair,11
31183,141,2024-10-15,Hydraulics,Sensor Fault,Inspection,16
31184,269,2024-03-24,Engine,Weapon Jam,Component Replacement,8
31185,9,2024-12-12,Engine,Sensor Fault,Inspection,22
31186,427,2024-09-19,Engine,Fuel Leak,System Reset,18
31187,115,2024-07-22,Hydraulics,Oil Leak,Inspection,17
31188,348,2024-06-25,Radar,Hydraulic Leak,Software Update,13
31189,271,2024-10-02,Fuel System,Hydraulic Leak,System Reset,3
31190,229,2024-06-07,Landing Gear,Sensor Fault,Software Update,4
31191,196,2024-11-03,Fuel System,Weapon Jam,Calibration,7
31192,25,2024-01-13,Weapons,Radar Failure,Software Update,9
31193,51,2024-01-02,Hydraulics,Sensor Fault,Component Replacement,15
31194,282,2024-06-23,Avionics,Weapon Jam,System Reset,28
31195,492,2024-01-04,Hydraulics,Radar Failure,Part Repair,22
31196,20,2024-08-11,Radar,Weapon Jam,Inspection,2
31197,314,2024-09-26,Radar,Radar Failure,Software Update,9
31198,448,2024-03-21,Fuel System,Weapon Jam,Component Replacement,12
31199,183,2024-01-02,Fuel System,Hydraulic Leak,Software Update,9
31200,348,2024-03-04,Hydraulics,Oil Leak,System Reset,27
31201,43,2024-01-12,Hydraulics,Sensor Fault,Part Repair,4
31202,53,2024-08-26,Weapons,Weapon Jam,Software Update,22
31203,240,2024-12-14,Engine,Hydraulic Leak,Part Repair,3
31204,225,2024-05-08,Hydraulics,Oil Leak,Software Update,3
31205,127,2024-04-08,Landing Gear,Fuel Leak,Inspection,5
31206,402,2024-01-01,Radar,Weapon Jam,Calibration,3
31207,479,2024-06-16,Engine,Radar Failure,Calibration,25
31208,160,2024-07-24,Avionics,Fuel Leak,System Reset,26
31209,93,2024-05-21,Avionics,Fuel Leak,Part Repair,19
31210,170,2024-05-02,Fuel System,Sensor Fault,Component Replacement,13
31211,327,2024-04-15,Hydraulics,Hydraulic Leak,Component Replacement,14
31212,497,2024-05-06,Avionics,Weapon Jam,Part Repair,9
31213,381,2024-08-25,Avionics,Hydraulic Leak,Inspection,2
31214,449,2024-06-06,Weapons,Radar Failure,Software Update,26
31215,324,2024-08-13,Landing Gear,Sensor Fault,Software Update,6
31216,221,2024-01-15,Radar,Oil Leak,Inspection,6
31217,306,2024-11-25,Hydraulics,Fuel Leak,Software Update,4
31218,326,2024-11-19,Weapons,Weapon Jam,Software Update,11
31219,73,2024-10-01,Fuel System,Weapon Jam,Inspection,25
31220,476,2024-05-12,Radar,Radar Failure,Component Replacement,24
31221,484,2024-11-25,Engine,Sensor Fault,System Reset,28
31222,385,2024-10-31,Weapons,Fuel Leak,Calibration,25
31223,472,2024-08-04,Fuel System,Hydraulic Leak,Software Update,6
31224,315,2024-07-18,Fuel System,Radar Failure,Part Repair,18
31225,219,2024-03-12,Weapons,Hydraulic Leak,System Reset,24
31226,479,2024-01-21,Engine,Weapon Jam,Part Repair,17
31227,438,2024-04-12,Fuel System,Hydraulic Leak,Inspection,12
31228,340,2024-11-01,Fuel System,Oil Leak,Component Replacement,21
31229,242,2024-08-18,Avionics,Oil Leak,Inspection,6
31230,121,2024-11-25,Weapons,Hydraulic Leak,Inspection,19
31231,181,2024-03-17,Landing Gear,Gear Malfunction,Part Repair,3
31232,231,2024-10-21,Engine,Oil Leak,Calibration,17
31233,427,2024-01-16,Avionics,Sensor Fault,Inspection,10
31234,142,2024-03-02,Radar,Oil Leak,Software Update,16
31235,479,2024-03-11,Landing Gear,Oil Leak,Inspection,8
31236,181,2024-03-12,Landing Gear,Radar Failure,Inspection,29
31237,75,2024-10-13,Radar,Weapon Jam,Component Replacement,17
31238,434,2024-07-11,Weapons,Oil Leak,Component Replacement,27
31239,265,2024-10-06,Avionics,Hydraulic Leak,Calibration,16
31240,6,2024-08-11,Landing Gear,Weapon Jam,Software Update,23
31241,152,2024-02-02,Weapons,Weapon Jam,Part Repair,11
31242,170,2024-05-13,Fuel System,Fuel Leak,Calibration,19
31243,38,2024-04-27,Avionics,Oil Leak,Calibration,5
31244,55,2024-05-29,Radar,Fuel Leak,Inspection,7
31245,411,2024-03-21,Fuel System,Fuel Leak,Part Repair,5
31246,84,2024-08-15,Hydraulics,Sensor Fault,Calibration,15
31247,195,2024-04-18,Weapons,Sensor Fault,Part Repair,18
31248,120,2024-07-25,Radar,Oil Leak,Inspection,19
31249,326,2024-03-09,Avionics,Hydraulic Leak,Software Update,9
31250,457,2024-01-25,Engine,Sensor Fault,System Reset,1
31251,294,2024-12-04,Radar,Radar Failure,Software Update,7
31252,381,2024-08-12,Weapons,Fuel Leak,Calibration,13
31253,443,2024-08-03,Landing Gear,Weapon Jam,Calibration,22
31254,49,2024-11-01,Fuel System,Hydraulic Leak,Component Replacement,3
31255,243,2024-04-25,Fuel System,Weapon Jam,Calibration,12
31256,310,2024-12-02,Fuel System,Fuel Leak,Component Replacement,27
31257,246,2024-06-16,Weapons,Fuel Leak,Software Update,12
31258,78,2024-07-20,Hydraulics,Fuel Leak,Inspection,24
31259,96,2024-10-05,Fuel System,Oil Leak,Software Update,29
31260,235,2024-04-25,Hydraulics,Gear Malfunction,Part Repair,6
31261,230,2024-06-24,Radar,Oil Leak,Inspection,16
31262,110,2024-04-09,Landing Gear,Radar Failure,Software Update,2
31263,471,2024-05-20,Fuel System,Radar Failure,Component Replacement,16
31264,122,2024-08-04,Radar,Gear Malfunction,Component Replacement,20
31265,140,2024-02-01,Weapons,Hydraulic Leak,System Reset,23
31266,242,2024-10-06,Landing Gear,Gear Malfunction,Component Replacement,4
31267,416,2024-12-04,Weapons,Oil Leak,Inspection,13
31268,480,2024-11-08,Avionics,Oil Leak,Calibration,14
31269,103,2024-06-17,Weapons,Weapon Jam,Calibration,16
31270,385,2024-05-25,Fuel System,Fuel Leak,Calibration,28
31271,345,2024-05-12,Weapons,Fuel Leak,Part Repair,29
31272,102,2024-03-11,Engine,Fuel Leak,System Reset,3
31273,397,2024-05-18,Engine,Gear Malfunction,Software Update,29
31274,270,2024-06-01,Fuel System,Gear Malfunction,System Reset,16
31275,106,2024-08-14,Fuel System,Oil Leak,Calibration,14
31276,275,2024-05-26,Weapons,Fuel Leak,Calibration,22
31277,434,2024-06-01,Avionics,Sensor Fault,Software Update,19
31278,345,2024-07-15,Radar,Weapon Jam,Calibration,29
31279,368,2024-04-23,Engine,Radar Failure,System Reset,20
31280,325,2024-10-10,Hydraulics,Gear Malfunction,Component Replacement,18
31281,217,2024-12-14,Hydraulics,Gear Malfunction,Calibration,11
31282,132,2024-08-02,Weapons,Weapon Jam,Part Repair,25
31283,236,2024-02-18,Engine,Oil Leak,Software Update,29
31284,207,2024-10-19,Weapons,Hydraulic Leak,System Reset,29
31285,193,2024-12-17,Radar,Oil Leak,Calibration,27
31286,462,2024-02-09,Radar,Oil Leak,System Reset,9
31287,111,2024-08-19,Fuel System,Gear Malfunction,System Reset,5
31288,482,2024-11-11,Fuel System,Oil Leak,Inspection,11
31289,235,2024-07-13,Engine,Oil Leak,System Reset,20
31290,37,2024-10-27,Hydraulics,Weapon Jam,Software Update,11
31291,165,2024-03-18,Avionics,Sensor Fault,Component Replacement,23
31292,67,2024-04-01,Hydraulics,Radar Failure,Component Replacement,21
31293,39,2024-02-21,Avionics,Weapon Jam,Inspection,14
31294,126,2024-01-05,Avionics,Oil Leak,Calibration,23
31295,372,2024-03-07,Radar,Radar Failure,Software Update,22
31296,214,2024-07-12,Avionics,Hydraulic Leak,Calibration,13
31297,393,2024-05-13,Hydraulics,Sensor Fault,Software Update,6
31298,419,2024-03-25,Engine,Oil Leak,Inspection,20
31299,277,2024-05-09,Hydraulics,Gear Malfunction,Software Update,25
31300,143,2024-11-30,Weapons,Radar Failure,Part Repair,3
31301,48,2024-08-17,Engine,Weapon Jam,Inspection,3
31302,448,2024-12-26,Landing Gear,Gear Malfunction,Component Replacement,12
31303,56,2024-06-17,Avionics,Oil Leak,Software Update,28
31304,187,2024-05-05,Landing Gear,Hydraulic Leak,Part Repair,1
31305,39,2024-12-26,Weapons,Gear Malfunction,Software Update,10
31306,303,2024-02-19,Weapons,Gear Malfunction,Component Replacement,24
31307,104,2024-07-06,Radar,Gear Malfunction,Inspection,5
31308,87,2024-09-14,Avionics,Fuel Leak,Inspection,28
31309,89,2024-09-14,Weapons,Radar Failure,Software Update,6
31310,405,2024-07-15,Fuel System,Oil Leak,Component Replacement,4
31311,285,2024-03-27,Fuel System,Radar Failure,System Reset,16
31312,11,2024-02-02,Engine,Sensor Fault,Component Replacement,18
31313,464,2024-01-21,Engine,Hydraulic Leak,Software Update,15
31314,202,2024-01-04,Landing Gear,Fuel Leak,Calibration,15
31315,151,2024-02-19,Radar,Fuel Leak,Component Replacement,11
31316,372,2024-01-31,Weapons,Gear Malfunction,Inspection,26
31317,144,2024-06-20,Engine,Fuel Leak,System Reset,6
31318,164,2024-03-30,Weapons,Weapon Jam,Calibration,12
31319,5,2024-02-13,Engine,Fuel Leak,Calibration,21
31320,426,2024-11-20,Avionics,Gear Malfunction,Calibration,2
31321,307,2024-10-27,Avionics,Weapon Jam,System Reset,25
31322,203,2024-04-21,Hydraulics,Hydraulic Leak,Part Repair,8
31323,240,2024-11-06,Weapons,Fuel Leak,System Reset,2
31324,425,2024-02-25,Hydraulics,Hydraulic Leak,Inspection,24
31325,396,2024-09-16,Landing Gear,Radar Failure,Component Replacement,14
31326,331,2024-10-25,Engine,Hydraulic Leak,Component Replacement,27
31327,479,2024-03-19,Engine,Sensor Fault,Software Update,27
31328,408,2024-09-15,Engine,Fuel Leak,Calibration,15
31329,340,2024-09-05,Landing Gear,Radar Failure,Software Update,22
31330,94,2024-09-01,Engine,Oil Leak,Software Update,4
31331,81,2024-02-03,Hydraulics,Fuel Leak,Calibration,1
31332,395,2024-11-06,Fuel System,Radar Failure,Calibration,17
31333,379,2024-02-07,Avionics,Gear Malfunction,Calibration,9
31334,332,2024-04-05,Hydraulics,Gear Malfunction,Inspection,25
31335,83,2024-08-12,Radar,Gear Malfunction,Part Repair,24
31336,464,2024-01-22,Radar,Oil Leak,Software Update,7
31337,266,2024-10-16,Hydraulics,Oil Leak,Inspection,15
31338,294,2024-05-03,Landing Gear,Hydraulic Leak,Software Update,2
31339,446,2024-11-09,Weapons,Hydraulic Leak,System Reset,11
31340,112,2024-08-20,Fuel System,Oil Leak,Inspection,29
31341,44,2024-03-14,Weapons,Sensor Fault,Inspection,15
31342,342,2024-04-29,Avionics,Oil Leak,Part Repair,14
31343,393,2024-09-24,Landing Gear,Weapon Jam,System Reset,15
31344,315,2024-05-15,Weapons,Gear Malfunction,System Reset,18
31345,35,2024-07-17,Hydraulics,Sensor Fault,Calibration,2
31346,114,2024-10-26,Engine,Gear Malfunction,Component Replacement,7
31347,38,2024-07-23,Radar,Hydraulic Leak,Inspection,10
31348,191,2024-08-04,Weapons,Radar Failure,Inspection,6
31349,244,2024-01-16,Radar,Gear Malfunction,Part Repair,14
31350,290,2024-03-06,Hydraulics,Hydraulic Leak,Calibration,8
31351,13,2024-11-11,Avionics,Oil Leak,Calibration,27
31352,492,2024-08-22,Landing Gear,Gear Malfunction,Part Repair,15
31353,228,2024-04-26,Landing Gear,Radar Failure,Component Replacement,16
31354,99,2024-07-12,Weapons,Gear Malfunction,Part Repair,7
31355,446,2024-02-28,Engine,Radar Failure,Inspection,2
31356,485,2024-11-20,Weapons,Gear Malfunction,Software Update,19
31357,448,2024-06-15,Radar,Oil Leak,Part Repair,3
31358,393,2024-11-24,Fuel System,Weapon Jam,Software Update,9
31359,419,2024-06-27,Radar,Weapon Jam,Software Update,6
31360,72,2024-01-30,Radar,Fuel Leak,System Reset,29
31361,226,2024-09-28,Landing Gear,Sensor Fault,Part Repair,5
31362,292,2024-11-02,Avionics,Fuel Leak,Part Repair,25
31363,445,2024-04-08,Weapons,Oil Leak,Inspection,21
31364,92,2024-12-16,Fuel System,Oil Leak,Part Repair,12
31365,402,2024-07-13,Engine,Gear Malfunction,System Reset,26
31366,322,2024-11-23,Radar,Oil Leak,Calibration,25
31367,188,2024-08-11,Fuel System,Sensor Fault,Part Repair,11
31368,404,2024-10-31,Weapons,Hydraulic Leak,System Reset,23
31369,351,2024-05-23,Weapons,Oil Leak,Inspection,23
31370,362,2024-05-08,Engine,Weapon Jam,Software Update,10
31371,478,2024-10-31,Avionics,Gear Malfunction,Calibration,7
31372,46,2024-12-10,Radar,Weapon Jam,Software Update,8
31373,439,2024-11-25,Engine,Radar Failure,Software Update,2
31374,396,2024-11-15,Radar,Fuel Leak,Inspection,10
31375,251,2024-04-15,Engine,Radar Failure,System Reset,28
31376,249,2024-11-30,Radar,Gear Malfunction,Part Repair,5
31377,17,2024-02-05,Hydraulics,Sensor Fault,Part Repair,11
31378,322,2024-02-01,Landing Gear,Sensor Fault,System Reset,10
31379,195,2024-09-22,Landing Gear,Hydraulic Leak,Calibration,18
31380,193,2024-02-14,Avionics,Hydraulic Leak,Inspection,21
31381,424,2024-01-06,Avionics,Hydraulic Leak,Part Repair,8
31382,490,2024-02-06,Landing Gear,Oil Leak,Inspection,14
31383,245,2024-09-20,Engine,Weapon Jam,Calibration,11
31384,32,2024-12-29,Weapons,Gear Malfunction,System Reset,26
31385,420,2024-05-14,Radar,Gear Malfunction,Inspection,19
31386,221,2024-03-19,Fuel System,Fuel Leak,System Reset,24
31387,202,2024-05-13,Radar,Fuel Leak,Component Replacement,5
31388,336,2024-07-11,Landing Gear,Sensor Fault,Inspection,2
31389,51,2024-02-17,Engine,Radar Failure,Software Update,11
31390,213,2024-08-19,Weapons,Radar Failure,Part Repair,17
31391,187,2024-06-23,Engine,Fuel Leak,Part Repair,1
31392,162,2024-08-02,Weapons,Gear Malfunction,Inspection,6
31393,88,2024-06-29,Weapons,Sensor Fault,System Reset,8
31394,141,2024-05-15,Fuel System,Oil Leak,Part Repair,4
31395,121,2024-04-15,Fuel System,Sensor Fault,Software Update,10
31396,174,2024-04-12,Radar,Gear Malfunction,Software Update,9
31397,168,2024-12-11,Radar,Hydraulic Leak,Calibration,19
31398,71,2024-09-04,Fuel System,Oil Leak,Component Replacement,20
31399,92,2024-02-04,Landing Gear,Fuel Leak,Component Replacement,10
31400,486,2024-10-29,Weapons,Fuel Leak,Inspection,21
31401,377,2024-08-25,Radar,Gear Malfunction,Component Replacement,12
31402,253,2024-08-11,Radar,Hydraulic Leak,Software Update,25
31403,306,2024-09-17,Fuel System,Radar Failure,System Reset,23
31404,188,2024-09-07,Landing Gear,Weapon Jam,System Reset,15
31405,225,2024-10-26,Weapons,Oil Leak,Calibration,24
31406,119,2024-06-09,Weapons,Gear Malfunction,Inspection,18
31407,390,2024-04-19,Hydraulics,Sensor Fault,Software Update,22
31408,37,2024-11-27,Fuel System,Radar Failure,Software Update,8
31409,471,2024-10-01,Landing Gear,Hydraulic Leak,System Reset,2
31410,81,2024-11-14,Avionics,Sensor Fault,Component Replacement,14
31411,110,2024-02-17,Weapons,Gear Malfunction,Calibration,8
31412,292,2024-06-20,Hydraulics,Hydraulic Leak,Part Repair,18
31413,333,2024-09-30,Fuel System,Weapon Jam,Part Repair,18
31414,377,2024-01-18,Hydraulics,Sensor Fault,System Reset,6
31415,397,2024-02-29,Radar,Gear Malfunction,Part Repair,23
31416,237,2024-07-14,Hydraulics,Weapon Jam,Calibration,6
31417,344,2024-10-30,Fuel System,Hydraulic Leak,Part Repair,14
31418,14,2024-05-16,Radar,Gear Malfunction,System Reset,12
31419,275,2024-03-13,Avionics,Weapon Jam,Software Update,24
31420,431,2024-02-13,Landing Gear,Oil Leak,System Reset,10
31421,462,2024-08-19,Landing Gear,Fuel Leak,Inspection,26
31422,370,2024-08-09,Radar,Fuel Leak,Part Repair,9
31423,415,2024-07-09,Weapons,Weapon Jam,System Reset,24
31424,463,2024-10-07,Landing Gear,Gear Malfunction,System Reset,17
31425,435,2024-04-17,Fuel System,Fuel Leak,Part Repair,23
31426,98,2024-07-19,Landing Gear,Hydraulic Leak,Inspection,26
31427,365,2024-09-16,Hydraulics,Sensor Fault,Inspection,17
31428,437,2024-02-23,Landing Gear,Weapon Jam,System Reset,3
31429,486,2024-05-02,Hydraulics,Sensor Fault,Software Update,27
31430,427,2024-10-20,Fuel System,Hydraulic Leak,Software Update,12
31431,353,2024-08-25,Fuel System,Oil Leak,System Reset,19
31432,356,2024-09-17,Weapons,Sensor Fault,Component Replacement,7
31433,224,2024-02-18,Engine,Hydraulic Leak,Calibration,26
31434,119,2024-06-21,Avionics,Sensor Fault,Component Replacement,24
31435,104,2024-07-17,Hydraulics,Weapon Jam,Calibration,18
31436,423,2024-05-07,Hydraulics,Sensor Fault,Part Repair,1
31437,335,2024-10-09,Hydraulics,Weapon Jam,Software Update,29
31438,425,2024-11-21,Engine,Hydraulic Leak,Inspection,20
31439,119,2024-07-07,Radar,Oil Leak,Inspection,12
31440,92,2024-02-14,Engine,Sensor Fault,Calibration,13
31441,303,2024-11-07,Engine,Fuel Leak,Part Repair,7
31442,317,2024-11-18,Fuel System,Sensor Fault,System Reset,19
31443,211,2024-06-29,Hydraulics,Radar Failure,Component Replacement,7
31444,15,2024-05-26,Weapons,Radar Failure,Inspection,15
31445,117,2024-11-29,Hydraulics,Hydraulic Leak,Component Replacement,12
31446,150,2024-11-21,Weapons,Oil Leak,Calibration,10
31447,429,2024-12-25,Hydraulics,Hydraulic Leak,Inspection,27
31448,215,2024-08-26,Avionics,Sensor Fault,Component Replacement,16
31449,106,2024-04-07,Landing Gear,Weapon Jam,Software Update,5
31450,371,2024-06-11,Fuel System,Oil Leak,Inspection,9
31451,128,2024-04-29,Landing Gear,Weapon Jam,System Reset,7
31452,413,2024-12-03,Radar,Oil Leak,System Reset,10
31453,431,2024-10-23,Radar,Radar Failure,Software Update,7
31454,21,2024-08-02,Fuel System,Sensor Fault,Calibration,23
31455,359,2024-05-12,Avionics,Oil Leak,System Reset,2
31456,200,2024-11-08,Fuel System,Gear Malfunction,Inspection,21
31457,159,2024-05-30,Radar,Fuel Leak,System Reset,27
31458,158,2024-04-10,Fuel System,Radar Failure,System Reset,29
31459,142,2024-10-26,Landing Gear,Oil Leak,Calibration,26
31460,133,2024-05-21,Engine,Hydraulic Leak,Component Replacement,14
31461,202,2024-09-13,Hydraulics,Hydraulic Leak,Component Replacement,8
31462,334,2024-01-06,Avionics,Fuel Leak,Inspection,11
31463,342,2024-11-12,Fuel System,Radar Failure,System Reset,13
31464,306,2024-02-27,Weapons,Fuel Leak,Inspection,25
31465,237,2024-10-07,Avionics,Fuel Leak,Part Repair,19
31466,253,2024-02-13,Radar,Gear Malfunction,System Reset,27
31467,47,2024-04-14,Engine,Sensor Fault,Component Replacement,7
31468,140,2024-11-10,Radar,Hydraulic Leak,Software Update,4
31469,469,2024-02-25,Fuel System,Hydraulic Leak,Calibration,28
31470,85,2024-10-25,Landing Gear,Weapon Jam,Component Replacement,1
31471,252,2024-09-03,Landing Gear,Hydraulic Leak,Component Replacement,10
31472,147,2024-09-05,Avionics,Radar Failure,Software Update,21
31473,484,2024-07-25,Landing Gear,Radar Failure,Part Repair,1
31474,327,2024-04-15,Avionics,Weapon Jam,Calibration,26
31475,451,2024-05-31,Weapons,Gear Malfunction,Software Update,25
31476,490,2024-04-13,Hydraulics,Oil Leak,Part Repair,19
31477,180,2024-07-23,Engine,Gear Malfunction,Software Update,27
31478,120,2024-04-21,Landing Gear,Oil Leak,Part Repair,29
31479,344,2024-10-02,Radar,Sensor Fault,System Reset,24
31480,230,2024-10-07,Avionics,Sensor Fault,Software Update,18
31481,4,2024-12-20,Landing Gear,Radar Failure,Software Update,27
31482,427,2024-12-08,Avionics,Hydraulic Leak,Inspection,27
